fpr,tpr
0.0,0.0
0.0,0.005763688760806916
0.0,0.02881844380403458
0.0,0.037463976945244955
0.0,0.04899135446685879
0.0,0.05763688760806916
0.0,0.07492795389048991
0.0,0.08069164265129683
0.0,0.11815561959654179
0.0,0.1239193083573487
0.0,0.2737752161383285
0.0007396449704142012,0.2737752161383285
0.0007396449704142012,0.33429394812680113
0.0014792899408284023,0.33429394812680113
0.0014792899408284023,0.521613832853026
0.0022189349112426036,0.521613832853026
0.0022189349112426036,0.5302593659942363
0.0029585798816568047,0.5302593659942363
0.0029585798816568047,0.5561959654178674
0.0036982248520710057,0.5561959654178674
0.0036982248520710057,0.6195965417867435
0.004437869822485207,0.6195965417867435
0.004437869822485207,0.6311239193083573
0.005177514792899409,0.6311239193083573
0.005177514792899409,0.6397694524495677
0.005917159763313609,0.6397694524495677
0.005917159763313609,0.6628242074927954
0.0073964497041420114,0.6628242074927954
0.0073964497041420114,0.6858789625360231
0.008136094674556213,0.6858789625360231
0.008136094674556213,0.69164265129683
0.008875739644970414,0.69164265129683
0.008875739644970414,0.6974063400576369
0.009615384615384616,0.6974063400576369
0.009615384615384616,0.7002881844380403
0.010355029585798817,0.7002881844380403
0.010355029585798817,0.7060518731988472
0.011094674556213017,0.7060518731988472
0.011094674556213017,0.7146974063400576
0.01257396449704142,0.7146974063400576
0.01257396449704142,0.7319884726224783
0.013313609467455622,0.7319884726224783
0.013313609467455622,0.7435158501440923
0.014053254437869823,0.7435158501440923
0.014053254437869823,0.7463976945244957
0.014792899408284023,0.7463976945244957
0.014792899408284023,0.7492795389048992
0.015532544378698224,0.7492795389048992
0.015532544378698224,0.7636887608069164
0.016272189349112426,0.7636887608069164
0.016272189349112426,0.7694524495677233
0.017011834319526627,0.7694524495677233
0.017011834319526627,0.7780979827089337
0.01849112426035503,0.7780979827089337
0.01849112426035503,0.7809798270893372
0.019230769230769232,0.7809798270893372
0.019230769230769232,0.7953890489913544
0.020710059171597635,0.7953890489913544
0.020710059171597635,0.7982708933717579
0.021449704142011833,0.7982708933717579
0.021449704142011833,0.8069164265129684
0.022189349112426034,0.8069164265129684
