nominal_pred,guardian_pred,nominal_conf,guardian_conf,nominal_anom_prob,guardian_anom_prob,prob_diff_anomaly,detected,reason
1,0,0.5111927390098572,0.9542271494865417,0.5111927390098572,0.045772865414619446,-0.4654198884963989,True,disagreement
1,0,1.0,0.9996842741966248,1.0,0.00031571194995194674,-0.9996842741966248,True,disagreement
1,0,1.0,0.9999678134918213,1.0,3.217895937268622e-05,-0.9999678134918213,True,disagreement
1,1,1.0,0.8408449292182922,1.0,0.8408449292182922,-0.15915507078170776,False,none
1,0,0.8278085589408875,0.7495637536048889,0.8278085589408875,0.25043627619743347,-0.5773723125457764,True,disagreement
1,0,1.0,0.9993489384651184,1.0,0.0006510650855489075,-0.9993489384651184,True,disagreement
1,0,0.7583358287811279,0.642505407333374,0.7583358287811279,0.357494592666626,-0.40084123611450195,True,disagreement
0,0,0.5490022897720337,0.587090253829956,0.4509977102279663,0.41290971636772156,-0.03808799386024475,False,none
1,0,0.7412629127502441,0.7222719192504883,0.7412629127502441,0.2777281105518341,-0.46353480219841003,True,disagreement
1,0,0.6800999641418457,0.8062983751296997,0.6800999641418457,0.19370165467262268,-0.486398309469223,True,disagreement
0,1,0.999999463558197,0.6975902915000916,5.607942057395121e-07,0.6975902915000916,0.6975897550582886,True,"disagreement,high_confidence_disagreement"
0,0,0.656730055809021,0.7623465061187744,0.3432699739933014,0.2376534640789032,-0.1056165099143982,False,none
1,1,0.9955927133560181,0.8307124972343445,0.9955927133560181,0.8307124972343445,-0.16488021612167358,False,none
1,0,0.7469414472579956,0.770677924156189,0.7469414472579956,0.22932207584381104,-0.5176193714141846,True,disagreement
0,0,0.652583658695221,0.7255578637123108,0.34741634130477905,0.2744421362876892,-0.07297420501708984,False,none
1,0,0.8640203475952148,0.74700927734375,0.8640203475952148,0.25299072265625,-0.6110296249389648,True,disagreement
0,0,0.5813363194465637,0.7698959708213806,0.41866371035575867,0.23010402917861938,-0.18855968117713928,False,none
1,0,0.5615135431289673,0.6081191897392273,0.5615135431289673,0.3918808102607727,-0.16963273286819458,True,disagreement
1,0,1.0,0.7598084211349487,1.0,0.24019156396389008,-0.7598084211349487,True,disagreement
