fpr,tpr
0.0,0.0
0.0,0.023054755043227664
0.0,0.08357348703170028
0.0007396449704142012,0.08357348703170028
0.0007396449704142012,0.25360230547550433
0.0014792899408284023,0.25360230547550433
0.0014792899408284023,0.27953890489913547
0.0022189349112426036,0.27953890489913547
0.0022189349112426036,0.2881844380403458
0.0029585798816568047,0.2881844380403458
0.0029585798816568047,0.3170028818443804
0.0036982248520710057,0.3170028818443804
0.0036982248520710057,0.42363112391930835
0.004437869822485207,0.42363112391930835
0.004437869822485207,0.5100864553314121
0.005177514792899409,0.5100864553314121
0.005177514792899409,0.521613832853026
0.005917159763313609,0.521613832853026
0.005917159763313609,0.553314121037464
0.006656804733727811,0.553314121037464
0.006656804733727811,0.5619596541786743
0.0073964497041420114,0.5619596541786743
0.0073964497041420114,0.5706051873198847
0.008136094674556213,0.5706051873198847
0.008136094674556213,0.6080691642651297
0.008875739644970414,0.6080691642651297
0.008875739644970414,0.6138328530259366
0.009615384615384616,0.6138328530259366
0.009615384615384616,0.6340057636887608
0.011094674556213017,0.6340057636887608
0.011094674556213017,0.6397694524495677
0.011834319526627219,0.6397694524495677
0.011834319526627219,0.6685878962536023
0.01257396449704142,0.6685878962536023
0.01257396449704142,0.6801152737752162
0.014792899408284023,0.6801152737752162
0.014792899408284023,0.6829971181556196
0.015532544378698224,0.6829971181556196
0.015532544378698224,0.6858789625360231
0.016272189349112426,0.6858789625360231
0.016272189349112426,0.6887608069164265
0.017011834319526627,0.6887608069164265
0.017011834319526627,0.6974063400576369
0.01775147928994083,0.6974063400576369
0.01775147928994083,0.7060518731988472
0.01849112426035503,0.7060518731988472
0.01849112426035503,0.7089337175792507
0.019230769230769232,0.7089337175792507
0.019230769230769232,0.7175792507204611
0.019970414201183433,0.7175792507204611
0.019970414201183433,0.7204610951008645
0.020710059171597635,0.7204610951008645
0.020710059171597635,0.7262247838616714
0.022189349112426034,0.7262247838616714
0.022189349112426034,0.7348703170028819
0.022928994082840236,0.7348703170028819
0.022928994082840236,0.7406340057636888
0.023668639053254437,0.7406340057636888
0.023668639053254437,0.7636887608069164
0.02440828402366864,0.7636887608069164
0.02440828402366864,0.7780979827089337
0.02514792899408284,0.7780979827089337
0.02514792899408284,0.7809798270893372
0.026627218934911243,0.7809798270893372
0.026627218934911243,0.7867435158501441
0.029585798816568046,0.7867435158501441
0.029585798816568046,0.7896253602305475
0.030325443786982247,0.7896253602305475
0.030325443786982247,0.7953890489913544
0.03106508875739645,0.7953890489913544
0.03106508875739645,0.8011527377521613
0.031804733727810654,0.8011527377521613
0.031804733727810654,0.8040345821325648
0.03328402366863906,0.8040345821325648
0.03328402366863906,0.8097982708933718
0.036242603550295856,0.8097982708933718
0.036242603550295856,0.8126801152737753
0.038461538461538464,0.8126801152737753
0.038461538461538464,0.8155619596541787
0.03994082840236687,0.8155619596541787
0.03994082840236687,0.8184438040345822
0.040680473372781065,0.8184438040345822
0.040680473372781065,0.8213256484149856
0.04215976331360947,0.8213256484149856
0.04215976331360947,0.8242074927953891
0.04363905325443787,0.8242074927953891
0.04363905325443787,0.8270893371757925
0.045118343195266274,0.8270893371757925
0.045118343195266274,0.829971181556196
0.04659763313609468,0.829971181556196
0.04659763313609468,0.8414985590778098
0.047337278106508875,0.8414985590778098
0.047337278106508875,0.8472622478386167
0.04955621301775148,0.8472622478386167
0.04955621301775148,0.8530259365994236
0.05029585798816568,0.8530259365994236
0.05029585798816568,0.8559077809798271
0.05251479289940828,0.8559077809798271
0.05251479289940828,0.8587896253602305
0.05621301775147929,0.8587896253602305
0.05621301775147929,0.861671469740634
0.06656804733727811,0.861671469740634
0.06656804733727811,0.8645533141210374
0.06804733727810651,0.8645533141210374
0.06804733727810651,0.8674351585014409
0.06878698224852071,0.8674351585014409
0.06878698224852071,0.8703170028818443
0.0695266272189349,0.8703170028818443
0.0695266272189349,0.8731988472622478
0.07248520710059171,0.8731988472622478
0.07248520710059171,0.8760806916426513
0.08431952662721894,0.8760806916426513
0.08431952662721894,0.8818443804034583
0.08801775147928995,0.8818443804034583
0.08801775147928995,0.8847262247838616
0.09245562130177515,0.8847262247838616
0.09245562130177515,0.8876080691642652
0.09319526627218935,0.8876080691642652
0.09319526627218935,0.8904899135446686
0.09393491124260354,0.8904899135446686
0.09393491124260354,0.8962536023054755
0.09615384615384616,0.8962536023054755
0.09615384615384616,0.9020172910662824
0.09763313609467456,0.9020172910662824
0.09763313609467456,0.9048991354466859
0.10502958579881656,0.9048991354466859
0.10502958579881656,0.9077809798270894
0.11316568047337278,0.9077809798270894
0.11316568047337278,0.9106628242074928
0.11464497041420119,0.9106628242074928
0.11464497041420119,0.9135446685878963
0.13239644970414202,0.9135446685878963
0.13239644970414202,0.9164265129682997
0.13313609467455623,0.9164265129682997
0.13313609467455623,0.9193083573487032
0.14644970414201183,0.9193083573487032
0.14644970414201183,0.9221902017291066
0.15310650887573965,0.9221902017291066
0.15310650887573965,0.9250720461095101
0.15754437869822485,0.9250720461095101
0.15754437869822485,0.9279538904899135
0.15976331360946747,0.9279538904899135
0.15976331360946747,0.930835734870317
0.16124260355029585,0.930835734870317
0.16124260355029585,0.9337175792507204
0.16715976331360946,0.9337175792507204
0.16715976331360946,0.9365994236311239
0.17159763313609466,0.9365994236311239
0.17159763313609466,0.9394812680115274
0.18269230769230768,0.9394812680115274
0.18269230769230768,0.9423631123919308
0.1871301775147929,0.9423631123919308
0.1871301775147929,0.9481268011527377
0.20784023668639054,0.9481268011527377
0.20784023668639054,0.9510086455331412
0.20931952662721892,0.9510086455331412
0.20931952662721892,0.9538904899135446
0.22928994082840237,0.9538904899135446
0.22928994082840237,0.9567723342939481
0.2559171597633136,0.9567723342939481
0.2559171597633136,0.962536023054755
0.29363905325443784,0.962536023054755
0.29363905325443784,0.9654178674351584
0.2943786982248521,0.9654178674351584
0.2943786982248521,0.968299711815562
0.32322485207100593,0.968299711815562
0.32322485207100593,0.9711815561959655
0.34541420118343197,0.9711815561959655
0.34541420118343197,0.9740634005763689
0.35650887573964496,0.9740634005763689
0.35650887573964496,0.9769452449567724
0.533284023668639,0.9769452449567724
0.533284023668639,0.9798270893371758
0.5680473372781065,0.9798270893371758
0.5680473372781065,0.9827089337175793
0.5791420118343196,0.9827089337175793
0.5791420118343196,0.9855907780979827
0.9053254437869822,0.9855907780979827
0.9053254437869822,0.9884726224783862
0.9267751479289941,0.9884726224783862
0.9267751479289941,0.9913544668587896
0.9659763313609467,0.9913544668587896
0.9659763313609467,0.9942363112391931
0.966715976331361,0.9942363112391931
0.966715976331361,0.9971181556195965
0.9726331360946746,0.9971181556195965
0.9726331360946746,1.0
1.0,1.0
