fpr,tpr
0.0,0.0
0.0,0.028629856850715747
0.0,0.40286298568507156
0.0005154639175257732,0.40286298568507156
0.0005154639175257732,0.4887525562372188
0.0010309278350515464,0.4887525562372188
0.0010309278350515464,0.4948875255623722
0.0015463917525773195,0.4948875255623722
0.0015463917525773195,0.5255623721881391
0.002061855670103093,0.5255623721881391
0.002061855670103093,0.6339468302658486
0.002577319587628866,0.6339468302658486
0.002577319587628866,0.6380368098159509
0.003092783505154639,0.6380368098159509
0.003092783505154639,0.6462167689161554
0.0036082474226804126,0.6462167689161554
0.0036082474226804126,0.6523517382413088
0.005154639175257732,0.6523517382413088
0.005154639175257732,0.6625766871165644
0.005670103092783505,0.6625766871165644
0.005670103092783505,0.6871165644171779
0.006185567010309278,0.6871165644171779
0.006185567010309278,0.689161554192229
0.006701030927835051,0.689161554192229
0.006701030927835051,0.7034764826175869
0.007216494845360825,0.7034764826175869
0.007216494845360825,0.721881390593047
0.008247422680412371,0.721881390593047
0.008247422680412371,0.7423312883435583
0.009278350515463918,0.7423312883435583
0.009278350515463918,0.7484662576687117
0.00979381443298969,0.7484662576687117
0.00979381443298969,0.7566462167689162
0.01134020618556701,0.7566462167689162
0.01134020618556701,0.7586912065439673
0.01288659793814433,0.7586912065439673
0.01288659793814433,0.7607361963190185
0.013402061855670102,0.7607361963190185
0.013402061855670102,0.7709611451942741
0.013917525773195877,0.7709611451942741
0.013917525773195877,0.7770961145194274
0.01443298969072165,0.7770961145194274
0.01443298969072165,0.7791411042944786
0.014948453608247423,0.7791411042944786
0.014948453608247423,0.7832310838445807
0.017010309278350514,0.7832310838445807
0.017010309278350514,0.7852760736196319
0.01752577319587629,0.7852760736196319
0.01752577319587629,0.787321063394683
0.018556701030927835,0.787321063394683
0.018556701030927835,0.7893660531697342
0.020618556701030927,0.7893660531697342
0.020618556701030927,0.7934560327198364
0.02216494845360825,0.7934560327198364
0.02216494845360825,0.7975460122699386
0.023711340206185566,0.7975460122699386
0.023711340206185566,0.7995910020449898
0.02577319587628866,0.7995910020449898
0.02577319587628866,0.8016359918200409
0.026288659793814433,0.8016359918200409
0.026288659793814433,0.8077709611451943
0.026804123711340205,0.8077709611451943
0.026804123711340205,0.8118609406952966
0.02731958762886598,0.8118609406952966
0.02731958762886598,0.8179959100204499
0.027835051546391754,0.8179959100204499
0.027835051546391754,0.820040899795501
0.029381443298969072,0.820040899795501
0.029381443298969072,0.8220858895705522
0.029896907216494847,0.8220858895705522
0.029896907216494847,0.8241308793456033
0.032474226804123714,0.8241308793456033
0.032474226804123714,0.8261758691206544
0.03762886597938144,0.8261758691206544
0.03762886597938144,0.8282208588957055
0.03917525773195876,0.8282208588957055
0.03917525773195876,0.8323108384458078
0.04020618556701031,0.8323108384458078
0.04020618556701031,0.8343558282208589
0.042783505154639176,0.8343558282208589
0.042783505154639176,0.83640081799591
0.04329896907216495,0.83640081799591
0.04329896907216495,0.8404907975460123
0.04381443298969072,0.8404907975460123
0.04381443298969072,0.8425357873210634
0.0443298969072165,0.8425357873210634
0.0443298969072165,0.8445807770961146
0.04484536082474227,0.8445807770961146
0.04484536082474227,0.8486707566462167
0.04536082474226804,0.8486707566462167
0.04536082474226804,0.8507157464212679
0.04587628865979381,0.8507157464212679
0.04587628865979381,0.852760736196319
0.04639175257731959,0.852760736196319
0.04639175257731959,0.8548057259713702
0.04690721649484536,0.8548057259713702
0.04690721649484536,0.8568507157464212
0.04793814432989691,0.8568507157464212
0.04793814432989691,0.8609406952965235
0.04845360824742268,0.8609406952965235
0.04845360824742268,0.8629856850715747
0.049484536082474224,0.8629856850715747
0.049484536082474224,0.8650306748466258
0.052061855670103095,0.8650306748466258
0.052061855670103095,0.8670756646216768
0.05309278350515464,0.8670756646216768
0.05309278350515464,0.869120654396728
0.05412371134020619,0.869120654396728
0.05412371134020619,0.8711656441717791
0.05515463917525773,0.8711656441717791
0.05515463917525773,0.8752556237218814
0.05567010309278351,0.8752556237218814
0.05567010309278351,0.8834355828220859
0.05618556701030928,0.8834355828220859
0.05618556701030928,0.885480572597137
0.05721649484536082,0.885480572597137
