fpr,tpr
0.0,0.0
0.0029585798816568047,0.03170028818443804
0.0029585798816568047,0.040345821325648415
0.0036982248520710057,0.040345821325648415
0.0036982248520710057,0.09798270893371758
0.004437869822485207,0.09798270893371758
0.004437869822485207,0.11815561959654179
0.005177514792899409,0.11815561959654179
0.005177514792899409,0.13256484149855907
0.005917159763313609,0.13256484149855907
0.005917159763313609,0.2132564841498559
0.006656804733727811,0.2132564841498559
0.006656804733727811,0.35446685878962536
0.0073964497041420114,0.35446685878962536
0.0073964497041420114,0.40057636887608067
0.008136094674556213,0.40057636887608067
0.008136094674556213,0.4322766570605187
0.008875739644970414,0.4322766570605187
0.008875739644970414,0.4438040345821326
0.009615384615384616,0.4438040345821326
0.009615384615384616,0.45821325648414984
0.010355029585798817,0.45821325648414984
0.010355029585798817,0.484149855907781
0.011094674556213017,0.484149855907781
0.011094674556213017,0.515850144092219
0.011834319526627219,0.515850144092219
0.011834319526627219,0.5994236311239193
0.01257396449704142,0.5994236311239193
0.01257396449704142,0.6051873198847262
0.013313609467455622,0.6051873198847262
0.013313609467455622,0.6167146974063401
0.014053254437869823,0.6167146974063401
0.014053254437869823,0.6397694524495677
0.014792899408284023,0.6397694524495677
0.014792899408284023,0.6628242074927954
0.015532544378698224,0.6628242074927954
0.015532544378698224,0.7146974063400576
0.016272189349112426,0.7146974063400576
0.016272189349112426,0.7348703170028819
0.01775147928994083,0.7348703170028819
0.01775147928994083,0.7521613832853026
0.019970414201183433,0.7521613832853026
0.019970414201183433,0.7665706051873199
0.022189349112426034,0.7665706051873199
0.022189349112426034,0.7838616714697406
0.022928994082840236,0.7838616714697406
0.022928994082840236,0.792507204610951
0.023668639053254437,0.792507204610951
0.023668639053254437,0.7953890489913544
0.02440828402366864,0.7953890489913544
0.02440828402366864,0.8069164265129684
0.02514792899408284,0.8069164265129684
0.02514792899408284,0.8328530259365994
0.025887573964497042,0.8328530259365994
0.025887573964497042,0.8357348703170029
0.028846153846153848,0.8357348703170029
0.028846153846153848,0.8443804034582133
0.03106508875739645,0.8443804034582133
0.03106508875739645,0.8559077809798271
0.031804733727810654,0.8559077809798271
0.031804733727810654,0.8587896253602305
0.034023668639053255,0.8587896253602305
0.034023668639053255,0.861671469740634
0.03550295857988166,0.861671469740634
0.03550295857988166,0.8674351585014409
0.03772189349112426,0.8674351585014409
0.03772189349112426,0.8703170028818443
0.03920118343195266,0.8703170028818443
0.03920118343195266,0.8731988472622478
0.04363905325443787,0.8731988472622478
0.04363905325443787,0.8760806916426513
0.04437869822485207,0.8760806916426513
0.04437869822485207,0.8818443804034583
0.04585798816568047,0.8818443804034583
0.04585798816568047,0.8847262247838616
0.047337278106508875,0.8847262247838616
0.047337278106508875,0.8904899135446686
0.04881656804733728,0.8904899135446686
0.04881656804733728,0.8933717579250721
0.051775147928994084,0.8933717579250721
0.051775147928994084,0.899135446685879
0.05547337278106509,0.899135446685879
0.05547337278106509,0.9020172910662824
0.058431952662721894,0.9020172910662824
0.058431952662721894,0.9048991354466859
0.0613905325443787,0.9048991354466859
0.0613905325443787,0.9077809798270894
0.06804733727810651,0.9077809798270894
0.06804733727810651,0.9106628242074928
0.07026627218934911,0.9106628242074928
0.07026627218934911,0.9164265129682997
0.07766272189349112,0.9164265129682997
0.07766272189349112,0.9193083573487032
0.07914201183431953,0.9193083573487032
0.07914201183431953,0.9279538904899135
0.08505917159763314,0.9279538904899135
0.08505917159763314,0.930835734870317
0.11242603550295859,0.930835734870317
0.11242603550295859,0.9337175792507204
0.11834319526627218,0.9337175792507204
0.11834319526627218,0.9365994236311239
0.11908284023668639,0.9365994236311239
0.11908284023668639,0.9423631123919308
0.1301775147928994,0.9423631123919308
0.1301775147928994,0.9452449567723343
0.13979289940828402,0.9452449567723343
0.13979289940828402,0.9481268011527377
0.15458579881656806,0.9481268011527377
0.15458579881656806,0.9510086455331412
0.16198224852071005,0.9510086455331412
0.16198224852071005,0.9538904899135446
0.16272189349112426,0.9538904899135446
0.16272189349112426,0.9567723342939481
0.17677514792899407,0.9567723342939481
0.17677514792899407,0.9596541786743515
0.1937869822485207,0.9596541786743515
0.1937869822485207,0.962536023054755
0.19748520710059173,0.962536023054755
0.19748520710059173,0.9654178674351584
0.257396449704142,0.9654178674351584
0.257396449704142,0.968299711815562
0.30177514792899407,0.968299711815562
0.30177514792899407,0.9711815561959655
0.3025147928994083,0.9711815561959655
0.3025147928994083,0.9740634005763689
0.31952662721893493,0.9740634005763689
0.31952662721893493,0.9769452449567724
0.4334319526627219,0.9769452449567724
0.4334319526627219,0.9798270893371758
0.4556213017751479,0.9798270893371758
0.4556213017751479,0.9827089337175793
0.6678994082840237,0.9827089337175793
0.6678994082840237,0.9855907780979827
0.6782544378698225,0.9855907780979827
0.6782544378698225,0.9884726224783862
0.6871301775147929,0.9884726224783862
0.6871301775147929,0.9913544668587896
0.7810650887573964,0.9913544668587896
0.7810650887573964,0.9942363112391931
0.7840236686390533,0.9942363112391931
0.7840236686390533,0.9971181556195965
0.9807692307692307,0.9971181556195965
0.9807692307692307,1.0
1.0,1.0
